track_name,artist_name,album_name,track_id,preview_url,popularity,release_date,song_url,genres,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Tum Jaise Bigde Babu Se,Lata Mangeshkar,Jab Pyar Kisi Se Hota Hai (Original Motion Picture Soundtrack),4KedWaChyORThvVMe5Z4QU,https://p.scdn.co/mp3-preview/c1594681c6823405e5afcd98215aba5f608c53b5?cid=20390ab532e3448ea3f81b92357edf65,2,1961-12-01,https://open.spotify.com/track/4KedWaChyORThvVMe5Z4QU,"['classic bollywood', 'filmi', 'lata']",0.98,0.532,198400,0.569,0.595,7,0.427,-10.992,1,0.251,92.762,4,0.962
Tum Jo Aaye,Rahat Fateh Ali Khan,Once Upon A Time In Mumbaai,2iZeKe5avjtKVmjfSFkpxd,https://p.scdn.co/mp3-preview/16ecdd70022435665412c1290a4107506a22d375?cid=20390ab532e3448ea3f81b92357edf65,65,2010-06-29,https://open.spotify.com/track/2iZeKe5avjtKVmjfSFkpxd,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",0.399,0.574,286444,0.841,1e-06,4,0.205,-4.449,1,0.0948,83.706,4,0.927
"Tum Jo Aaye (From ""Once Upon A Time In Mumbaai"")",Rahat Fateh Ali Khan,Mesmeric Vocalzz - Tulsi Kumar,0zqYmOjuMqpgUNOcO8wmKH,https://p.scdn.co/mp3-preview/4e1e82e812ebacf157aceadc975e31f7d30694f3?cid=20390ab532e3448ea3f81b92357edf65,64,2019-03-04,https://open.spotify.com/track/0zqYmOjuMqpgUNOcO8wmKH,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",0.399,0.574,286444,0.841,1.04e-06,4,0.205,-4.449,1,0.0951,83.706,4,0.926
Tum Jo Mile,Ajay-Atul,Ved (Hindi) [Original Motion Picture Soundtrack],6Ww0n30RhqXWHGbIKhS6FZ,https://p.scdn.co/mp3-preview/e927dd698b3a215d57a228d831c99bcf14835c47?cid=20390ab532e3448ea3f81b92357edf65,1,2023-06-02,https://open.spotify.com/track/6Ww0n30RhqXWHGbIKhS6FZ,['filmi'],0.918,0.489,339646,0.445,0.000318,7,0.11,-7.343,1,0.0296,139.95,4,0.2
"Tum Ko Dekha To Yeh Khayal Aaya (From ""Saath Saath"")",Jagjit Singh,Music Therapy - Soulful Music,6OBnmsS9w6mdYmEgxwc2BG,https://p.scdn.co/mp3-preview/45f9bcfd0072d7fcb8462fc8862a47d459292baf?cid=20390ab532e3448ea3f81b92357edf65,45,2018-02-28,https://open.spotify.com/track/6OBnmsS9w6mdYmEgxwc2BG,"['filmi', 'ghazal', 'hare krishna', 'sufi']",0.907,0.354,291067,0.272,0.612,2,0.0848,-13.642,1,0.0295,90.566,4,0.263
Tumko Hum Dilbar Kyon Maane,Anuradha Paudwal,Tezaab,19Oz2sIzGoo1Wi8FgDuV0g,https://p.scdn.co/mp3-preview/6e444d55353100f75089d934ab93aa3009c87d97?cid=20390ab532e3448ea3f81b92357edf65,29,1988-06-10,https://open.spotify.com/track/19Oz2sIzGoo1Wi8FgDuV0g,"['bhajan', 'filmi', 'ghazal', 'hare krishna']",0.694,0.383,403013,0.855,0,5,0.27,-7.957,1,0.0813,104.51,4,0.666
Gussa Mat Karo,Acoustic Utsav,Gussa Mat Karo,0QbnawcKoMpjeAIjcs0pop,https://p.scdn.co/mp3-preview/0561995a6daab612e99b16eb1918d95197ef11e8?cid=20390ab532e3448ea3f81b92357edf65,0,2022-01-15,https://open.spotify.com/track/0QbnawcKoMpjeAIjcs0pop,[],0.887,0.531,74352,0.0689,0.00114,2,0.118,-17.662,0,0.0431,85.279,4,0.299
"Tum Mere Ho (From ""Hate Story Iv"")",Jubin Nautiyal,"Tum Mere Ho (From ""Hate Story Iv"")",4G8W3lPzgu8WibeXEPLvLR,https://p.scdn.co/mp3-preview/b513c44979687df5841dfb4c07012e65fa0bd082?cid=20390ab532e3448ea3f81b92357edf65,47,2018-02-14,https://open.spotify.com/track/4G8W3lPzgu8WibeXEPLvLR,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",0.763,0.563,292763,0.491,8.76e-05,0,0.107,-8.324,0,0.0252,97.939,4,0.212
Tum Mile,Pritam,Tum Mile (Original Motion Picture Soundtrack),1EjxJHY9A6LMOlvyZdwDly,https://p.scdn.co/mp3-preview/c493f624fff6fc1abeb97672a6ca814a26f32399?cid=20390ab532e3448ea3f81b92357edf65,70,2009-09-08,https://open.spotify.com/track/1EjxJHY9A6LMOlvyZdwDly,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.32,0.738,343787,0.798,5.15e-06,0,0.31,-6.663,1,0.0334,123.01,4,0.793
Tum Mile - Love Reprise,Pritam,Tum Mile (Original Motion Picture Soundtrack),4TobDQpylJNxkXMH1QUvTp,https://p.scdn.co/mp3-preview/b098c1969592ebbc9754692f191ed811a9459070?cid=20390ab532e3448ea3f81b92357edf65,57,2009-09-08,https://open.spotify.com/track/4TobDQpylJNxkXMH1QUvTp,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.777,0.589,303320,0.626,1.97e-06,0,0.13,-5.684,1,0.0273,114.915,4,0.443
Tum Paas Aa Rahe Ho,Madan Mohan,Veer - Zaara,4xxI0wbCGoJVjnLGDIucn6,https://p.scdn.co/mp3-preview/0dbee3ad0beddc1b4a4cad4481130cd83d872079?cid=20390ab532e3448ea3f81b92357edf65,39,2004-09-18,https://open.spotify.com/track/4xxI0wbCGoJVjnLGDIucn6,"['classic bollywood', 'filmi', 'indian instrumental', 'modern bollywood']",0.833,0.308,309917,0.548,0.0106,0,0.36,-8.481,1,0.0486,180.167,4,0.429
Tum Par Hum Hai Atke Yaara,Kumar Sanu,Pyaar Kiya To Darna Kya,6MuzOc3b0CudU3UZb3JJOE,https://p.scdn.co/mp3-preview/b748aa59425ecf41ce35fc2a597206576f2b26b2?cid=20390ab532e3448ea3f81b92357edf65,52,1998-03-10,https://open.spotify.com/track/6MuzOc3b0CudU3UZb3JJOE,"['filmi', 'modern bollywood']",0.279,0.742,320560,0.94,8.6e-06,5,0.0868,-5.199,0,0.144,128.035,4,0.671
Tum Saanson Mein,Himesh Reshammiya,Humko Deewana Kar Gaye,3UPa5IkpWb6yYhFHSqXC5O,https://p.scdn.co/mp3-preview/e91daf8c73ccbc6499d72c8d2d728af9ced38ba5?cid=20390ab532e3448ea3f81b92357edf65,50,2006-02-04,https://open.spotify.com/track/3UPa5IkpWb6yYhFHSqXC5O,"['desi pop', 'filmi', 'modern bollywood']",0.271,0.741,413106,0.736,0,1,0.0961,-11.086,0,0.0465,112.991,4,0.512
"Tum Saath Ho Jab Apne - From ""Kaalia""",Asha Bhosle,Classic Duets,0kvjTOJOoJnpEbHjcPoXqI,https://p.scdn.co/mp3-preview/8c48fb8dc81cc76878fce3ebc3a55d19a3782661?cid=20390ab532e3448ea3f81b92357edf65,0,2023-05-25,https://open.spotify.com/track/0kvjTOJOoJnpEbHjcPoXqI,"['chutney', 'classic bollywood', 'filmi']",0.726,0.531,280547,0.772,0,6,0.132,-7.216,1,0.0478,129.97,4,0.899
Tum Se Hi,Pritam,Jab We Met,7eQl3Yqv35ioqUfveKHitE,https://p.scdn.co/mp3-preview/946fd00e9416ab0404cca62418691233775ba115?cid=20390ab532e3448ea3f81b92357edf65,80,2007-09-21,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.328,0.609,321225,0.538,0,6,0.125,-7.842,1,0.0273,130.015,4,0.608
Tum Se Hi,Pritam,Jab We Met,7eQl3Yqv35ioqUfveKHitE,https://p.scdn.co/mp3-preview/946fd00e9416ab0404cca62418691233775ba115?cid=20390ab532e3448ea3f81b92357edf65,80,2007-09-21,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.328,0.609,321225,0.538,0,6,0.125,-7.842,1,0.0273,130.015,4,0.608
Tum Se Milke - Sad Version,Asha Bhosle,Parinda (Original Motion Picture Soundtrack),7zSaZKGOeVUITh3Bj616Lj,https://p.scdn.co/mp3-preview/a26d18fe4b5edb96709773550fe8ce962040500b?cid=20390ab532e3448ea3f81b92357edf65,25,1989-11-03,https://open.spotify.com/track/7zSaZKGOeVUITh3Bj616Lj,"['chutney', 'classic bollywood', 'filmi']",0.788,0.283,81000,0.297,0.315,5,0.341,-11.462,1,0.0382,130.915,4,0.039
Tum Tak,A.R. Rahman,A.R. Rahman (All Time Hits),0VJPTU7Fi04N2YfG2KmvXl,https://p.scdn.co/mp3-preview/2e003c13fa8c5eeb612ee13164688c33289238ed?cid=20390ab532e3448ea3f81b92357edf65,0,2023-06-01,https://open.spotify.com/track/0VJPTU7Fi04N2YfG2KmvXl,['filmi'],0.676,0.72,304467,0.621,0,2,0.0679,-9.773,1,0.0546,115.041,4,0.563
Tum Toh Dhokebaaz Ho (DJ Mix),DJ Vinod Narhar,Tum Toh Dhokebaaz Ho (DJ Mix),3Dt2lavDjkrRaNbyiCzCWX,https://p.scdn.co/mp3-preview/e650496f2faf48d346db7fee5d6cfd1eca1de40c?cid=20390ab532e3448ea3f81b92357edf65,5,2023-05-23,https://open.spotify.com/track/3Dt2lavDjkrRaNbyiCzCWX,[],0.376,0.927,168975,0.978,7.59e-05,7,0.22,-0.266,1,0.124,125.024,4,0.883
"Tumhari Nazar Kyon Khafa Ho Gayi (From ""Do Kaliyan"")",Lata Mangeshkar,Masterworks Lata Mangeshkar,58k6wpctT02jyLNtdbQsNb,https://p.scdn.co/mp3-preview/a16c40ab086ed7914eb14eb543fe700cc7746940?cid=20390ab532e3448ea3f81b92357edf65,24,2018-04-25,https://open.spotify.com/track/58k6wpctT02jyLNtdbQsNb,"['classic bollywood', 'filmi', 'lata']",0.968,0.5,306827,0.496,0.0107,1,0.13,-12.483,0,0.0434,81.074,4,0.874
Tumhe Apna Banane Ka,Armaan Malik,Hate Story 3,2TG6sCbEBCGhCrVJYi6bm2,https://p.scdn.co/mp3-preview/2bde5d3947f8996f5b63ac8f99410ac24c6200eb?cid=20390ab532e3448ea3f81b92357edf65,53,2015-11-04,https://open.spotify.com/track/2TG6sCbEBCGhCrVJYi6bm2,"['desi pop', 'filmi', 'modern bollywood']",0.876,0.503,310077,0.604,0.0838,9,0.0433,-7.127,0,0.0342,87.048,4,0.308
Tumhe Jo Maine Dekha,Abhijeet,Main Hoon Na,0pPGUL7171TRGgI6wyP8wP,https://p.scdn.co/mp3-preview/95209a0dc28c04a6212e4d36c64981f84e5e7806?cid=20390ab532e3448ea3f81b92357edf65,66,2004-02-27,https://open.spotify.com/track/0pPGUL7171TRGgI6wyP8wP,"['filmi', 'modern bollywood']",0.432,0.734,341147,0.903,0.00569,0,0.2,-3.972,0,0.0649,102.009,4,0.712
Tumhen Muhabbat Hai Humne Mana,Mohammed Rafi,Ek Musafir Ek Hasina (Original Motion Picture Soundtrack),6yEbX6vu1tDEMoUvCEEAGD,https://p.scdn.co/mp3-preview/9d78868f012bb473210bba479f46fa7cbf0b955e?cid=20390ab532e3448ea3f81b92357edf65,4,1962-12-30,https://open.spotify.com/track/6yEbX6vu1tDEMoUvCEEAGD,"['classic bollywood', 'filmi']",0.938,0.458,239520,0.518,0.00359,10,0.16,-8.971,1,0.0521,107.842,4,0.619
Tumhen Pa Ke Humne Jahan Pa Liya,Asha Bhosle,Gehra Daag (Original Motion Picture Soundtrack),41EdCYh2uoDEZgAlkXG0Oy,https://p.scdn.co/mp3-preview/3ddb17056b35c3fb79f9f94041af303129993f33?cid=20390ab532e3448ea3f81b92357edf65,2,1963-12-01,https://open.spotify.com/track/41EdCYh2uoDEZgAlkXG0Oy,"['chutney', 'classic bollywood', 'filmi']",0.88,0.398,200547,0.409,2.11e-05,2,0.473,-10.984,1,0.046,131.41,4,0.669
Tumhi Dekho Naa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),2ILhVeTkbDAYEvesCCBsNo,https://p.scdn.co/mp3-preview/dbe98e6952fc865377ff49113c8c1f9a18461816?cid=20390ab532e3448ea3f81b92357edf65,62,2006-06-08,https://open.spotify.com/track/2ILhVeTkbDAYEvesCCBsNo,"['filmi', 'modern bollywood']",0.572,0.525,347453,0.448,1.51e-05,2,0.107,-10.365,0,0.0391,81.131,4,0.356
Tum Hi Ho Bandhu,Pinkoo Joseph,Bollywood Tunes,5ztVS507z5uNoZ1jpuCZNp,https://p.scdn.co/mp3-preview/5d1fbfd7b4a487e663074ee0ccff7a330c408f1e?cid=20390ab532e3448ea3f81b92357edf65,24,2013-01-19,https://open.spotify.com/track/5ztVS507z5uNoZ1jpuCZNp,['indian instrumental'],0.194,0.648,282889,0.929,0.146,11,0.174,-8.935,0,0.0361,135.007,4,0.969
Pyar Manga Hai Tumhi Se - College Girl / Soundtrack Version,Kishore Kumar,The Romantic Era of Bollywood,16VzxF9A4QfzZbqOlRdlw4,https://p.scdn.co/mp3-preview/11618642fcd174f3882c8cbc2af0420623b1d338?cid=20390ab532e3448ea3f81b92357edf65,0,2023-05-25,https://open.spotify.com/track/16VzxF9A4QfzZbqOlRdlw4,"['classic bollywood', 'filmi']",0.687,0.365,296453,0.587,1.2e-05,5,0.153,-6.458,0,0.0326,109.895,4,0.398
Tumko To Aana Hi Tha,Armaan Malik,Jai Ho,5uGKMlVMtSlirVCAR2PAEG,https://p.scdn.co/mp3-preview/667b999bf9110cc5540b15e5039402eb5b227329?cid=20390ab532e3448ea3f81b92357edf65,36,2013-12-20,https://open.spotify.com/track/5uGKMlVMtSlirVCAR2PAEG,"['desi pop', 'filmi', 'modern bollywood']",0.74,0.494,252360,0.456,0.000247,9,0.11,-6.129,1,0.0251,99.955,4,0.285
Tumne Agar Pyar Se - Female Version,Alka Yagnik,Raja (Original Motion Picture Soundtrack),5yavsecomoyBBswESpR7jm,https://p.scdn.co/mp3-preview/940958123524314ddee5f0b544aa888d3ec89cca?cid=20390ab532e3448ea3f81b92357edf65,39,1995-06-23,https://open.spotify.com/track/5yavsecomoyBBswESpR7jm,"['filmi', 'hare krishna', 'modern bollywood']",0.706,0.537,343333,0.847,0.000533,7,0.132,-9.169,0,0.0541,166.207,3,0.965
Tumsa Koi Pyaara,Kumar Sanu,Khuddar (Original Motion Picture Soundtrack),7ucrojjQI5AuW3E1ol11VW,https://p.scdn.co/mp3-preview/16bbb689784179d59cf55a7043d2240bea79704b?cid=20390ab532e3448ea3f81b92357edf65,69,1994-03-25,https://open.spotify.com/track/7ucrojjQI5AuW3E1ol11VW,"['filmi', 'modern bollywood']",0.753,0.454,342427,0.604,3.05e-05,9,0.388,-8.441,0,0.0577,157.245,3,0.932
Tumsa Nahin Dekha,Mohammed Rafi,Tumsa Nahin Dekha (Original Motion Picture Soundtrack),6ZuCrbIgx3Q8tfEQmykGbX,https://p.scdn.co/mp3-preview/9d8fc665c5a83031962c08418f924a3d483a7b37?cid=20390ab532e3448ea3f81b92357edf65,24,1957-12-30,https://open.spotify.com/track/6ZuCrbIgx3Q8tfEQmykGbX,"['classic bollywood', 'filmi']",0.619,0.756,210733,0.526,0.000522,6,0.155,-9.258,1,0.037,126.612,4,0.966
Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,6qNyL8lZuqFmy9ginJRQOZ,https://p.scdn.co/mp3-preview/7965540becdf6af7f5f24dbd382604222efc5d42?cid=20390ab532e3448ea3f81b92357edf65,58,2010-08-19,https://open.spotify.com/track/6qNyL8lZuqFmy9ginJRQOZ,"['filmi', 'modern bollywood']",0.0981,0.7,261559,0.526,0.471,0,0.102,-6.246,1,0.0355,92.015,4,0.774
Tumse Jo Dekhte Hi Pyar Hua,Lata Mangeshkar,Patthar Ke Phool (Original Motion Picture Soundtrack),3JRAoBDKPT044yLlTKACpC,https://p.scdn.co/mp3-preview/1d9acd92a08e37e8cc9939736464847a2f1634d4?cid=20390ab532e3448ea3f81b92357edf65,42,1991-02-12,https://open.spotify.com/track/3JRAoBDKPT044yLlTKACpC,"['classic bollywood', 'filmi', 'lata']",0.235,0.599,360427,0.627,0,9,0.052,-11.837,1,0.0501,119.614,4,0.887
Tumse Milke Dil Ka,Sonu Nigam,Main Hoon Na,1ax8ZuwRVkSdzzsIqyCNWQ,https://p.scdn.co/mp3-preview/cfa93771a5789c37858ee564973e3f9704d124f4?cid=20390ab532e3448ea3f81b92357edf65,71,2004-02-27,https://open.spotify.com/track/1ax8ZuwRVkSdzzsIqyCNWQ,"['filmi', 'modern bollywood']",0.0642,0.853,359253,0.745,1.87e-06,9,0.0274,-8.636,0,0.109,107.985,4,0.882
Tumse Milne Ki Tamanna Hai,S. P. Balasubrahmanyam,Saajan (Original Motion Picture Soundtrack),7n278iHoD21kun2OymTABC,https://p.scdn.co/mp3-preview/f85ee9701eac0268f83233232dd761af04ed98b7?cid=20390ab532e3448ea3f81b92357edf65,63,1993-06-20,https://open.spotify.com/track/7n278iHoD21kun2OymTABC,['filmi'],0.241,0.532,329987,0.779,0,9,0.154,-11.326,0,0.0622,119.735,4,0.671
Sun Rubia Tumse Pyar Ho Gaya,S. Janaki,Mard,2XaGWcSqJdMgS9mhbSIu5j,https://p.scdn.co/mp3-preview/298ac81ffe5e011e81270a5bed6c27dd9366e519?cid=20390ab532e3448ea3f81b92357edf65,30,1985-09-17,https://open.spotify.com/track/2XaGWcSqJdMgS9mhbSIu5j,"['classic kollywood', 'filmi']",0.801,0.45,385893,0.602,3.4e-06,10,0.119,-9.546,0,0.137,141.582,4,0.676
Tunak Tunak Tun,Daler Mehndi,Tunak Tunak Tun,131yybV7A3TmC34a0qE8u8,https://p.scdn.co/mp3-preview/75533b079e08ea8ec63ce0a5ac4953cb5094dacd?cid=20390ab532e3448ea3f81b92357edf65,59,1998-02-28,https://open.spotify.com/track/131yybV7A3TmC34a0qE8u8,"['bhangra', 'filmi', 'modern bollywood']",0.526,0.794,303133,0.977,0.00196,10,0.0616,-5.637,1,0.178,150.008,4,0.687
Tune Bechain Itna Ziada Kiya,Mohammed Aziz,Nagina,2SJPF5dyQdwMvx8CZ9xBfv,https://p.scdn.co/mp3-preview/39e70b6131ad19d476c74dda9b2a16500cfdfe97?cid=20390ab532e3448ea3f81b92357edf65,45,1986-07-20,https://open.spotify.com/track/2SJPF5dyQdwMvx8CZ9xBfv,"['classic bollywood', 'filmi']",0.763,0.42,336187,0.607,0,6,0.309,-9.797,1,0.0409,82.879,4,0.844
Tune Jo Na Kaha,Pritam,New York,0pw3p4gf5homOkvOGOJulF,https://p.scdn.co/mp3-preview/bca9875f9ec90427d114476c4a70766d83008bb3?cid=20390ab532e3448ea3f81b92357edf65,71,2009-06-10,https://open.spotify.com/track/0pw3p4gf5homOkvOGOJulF,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.779,0.314,310073,0.475,0.00539,5,0.34,-12.38,1,0.0838,78.992,4,0.312
"Tune Maari Entriyaan (From ""Gunday"")",Sohail Sen,July Birthday Party,4GVNaX8tB7X14lv2hnUm3e,https://p.scdn.co/mp3-preview/c57651fe7475edcd2544bad80347da6c1f164130?cid=20390ab532e3448ea3f81b92357edf65,58,2020-07-01,https://open.spotify.com/track/4GVNaX8tB7X14lv2hnUm3e,"['filmi', 'modern bollywood']",0.163,0.798,312961,0.875,3.88e-05,5,0.035,-5.277,0,0.19,126.668,4,0.663
Tune Maari Entriyaan - Bangla Version,Sohail Sen,Gunday - Bengali,46lVheKZyV4roHxO0kJ6wW,https://p.scdn.co/mp3-preview/1314d4be490bdddc8d4c8c82648640c74b3a4b47?cid=20390ab532e3448ea3f81b92357edf65,32,2014-01-18,https://open.spotify.com/track/46lVheKZyV4roHxO0kJ6wW,"['filmi', 'modern bollywood']",0.163,0.78,313365,0.885,0,8,0.0362,-5.082,1,0.218,126.612,4,0.75
Tune Maari Entriyaan - Remix,Sohail Sen,YRF Top 10 - Bollywood Remixed,7eWuuirJFNzbWKx8LjMs9J,https://p.scdn.co/mp3-preview/2d7026699f8e914579edaf1c740f1cb8cfa0847d?cid=20390ab532e3448ea3f81b92357edf65,31,2021-03-31,https://open.spotify.com/track/7eWuuirJFNzbWKx8LjMs9J,"['filmi', 'modern bollywood']",0.143,0.728,234867,0.725,0.00237,8,0.0754,-8.432,1,0.0469,129.978,4,0.674
"Tune Maari Entriyaan (From ""Gunday"")",Sohail Sen,July Birthday Party,4GVNaX8tB7X14lv2hnUm3e,https://p.scdn.co/mp3-preview/c57651fe7475edcd2544bad80347da6c1f164130?cid=20390ab532e3448ea3f81b92357edf65,58,2020-07-01,https://open.spotify.com/track/4GVNaX8tB7X14lv2hnUm3e,"['filmi', 'modern bollywood']",0.163,0.798,312961,0.875,3.88e-05,5,0.035,-5.277,0,0.19,126.668,4,0.663
Ho Gaya Hai X Tujhe Dekha,Hemant Raj,Ho Gaya Hai X Tujhe Dekha - Single,63quE869etJfaicPCbaQqH,https://p.scdn.co/mp3-preview/195edc004075d4168b05007258dd36ff7bb35986?cid=20390ab532e3448ea3f81b92357edf65,0,2023-04-01,https://open.spotify.com/track/63quE869etJfaicPCbaQqH,[],0.724,0.812,163976,0.456,0.000667,8,0.107,-12.289,0,0.0409,104.993,4,0.803
Tutak Tutak Tutiya,Malkit Singh,Tutak Tutak Tutiya,1PJRzXFsgyXAWlYbdTV9zc,https://p.scdn.co/mp3-preview/2266b23697112d65b9c0ad98b4b3a17695889460?cid=20390ab532e3448ea3f81b92357edf65,35,2016-09-19,https://open.spotify.com/track/1PJRzXFsgyXAWlYbdTV9zc,"['bhangra', 'classic bhangra', 'desi pop']",0.077,0.854,211851,0.889,0,2,0.286,-2.699,1,0.0423,126.002,4,0.948
"Twinkle, Twinkle, Little Star",Adelmar Borrego,Frère Jacques,147gCksvDRmjG1pO51ZCcf,https://p.scdn.co/mp3-preview/2250e1ea0b077a50528fb74d00dd5e1a114a7d48?cid=20390ab532e3448ea3f81b92357edf65,78,2020-01-31,https://open.spotify.com/track/147gCksvDRmjG1pO51ZCcf,['instrumental lullaby'],0.996,0.443,100562,0.0248,0.967,11,0.12,-25.351,1,0.0622,68.123,4,0.52
Twist And Shout - Remastered 2009,The Beatles,Please Please Me (Remastered),5ZBeML7Lf3FMEVviTyvi8l,https://p.scdn.co/mp3-preview/9a1f08b072f0254df1968fafcaed7c8d60fa90f5?cid=20390ab532e3448ea3f81b92357edf65,78,1963-03-22,https://open.spotify.com/track/5ZBeML7Lf3FMEVviTyvi8l,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.641,0.482,155227,0.849,7.74e-06,2,0.0414,-9.198,1,0.0452,124.631,4,0.937
Twist Of Cain,Danzig,Danzig,25ZH79eefRHT8CUo15UFjo,https://p.scdn.co/mp3-preview/a34e906270d9bbb01802efe9a4bc438e40c331d3?cid=20390ab532e3448ea3f81b92357edf65,54,1988-01-01,https://open.spotify.com/track/25ZH79eefRHT8CUo15UFjo,"['alternative metal', 'groove metal', 'hard rock', 'industrial rock', 'metal', 'nu metal', 'punk']",0.00746,0.527,258360,0.664,0.000611,1,0.0973,-9.201,0,0.0615,119.282,4,0.357
The Twist,Chubby Checker,The Best Of Chubby Checker 1959-1963,3ohLnESFgYACPMCkoTOzqE,https://p.scdn.co/mp3-preview/0240989f44084414f1fed4f2781afcc80e2d6681?cid=20390ab532e3448ea3f81b92357edf65,55,2005-01-01,https://open.spotify.com/track/3ohLnESFgYACPMCkoTOzqE,"['rock-and-roll', 'rockabilly']",0.202,0.533,153760,0.638,0,4,0.0729,-7.13,1,0.0341,156.663,4,0.937
Ucha Lamba Kad,Chorus,Welcome,3GAVREeCqJTAJsGEkTd3CL,https://p.scdn.co/mp3-preview/da31383f6e70758f19ed66d7ff73c06828098dac?cid=20390ab532e3448ea3f81b92357edf65,45,2007-11-01,https://open.spotify.com/track/3GAVREeCqJTAJsGEkTd3CL,"['french movie tunes', 'vintage broadway']",0.0189,0.716,279373,0.832,1.17e-06,10,0.305,-6.131,1,0.062,89.982,4,0.742
Ude Dil Befikre,Vishal-Shekhar,Befikre,0hgTkEDY9oIG5DPKN39KHP,https://p.scdn.co/mp3-preview/ec411ec6633bbc7b7d0069269546bdca11f7e97e?cid=20390ab532e3448ea3f81b92357edf65,62,2016-12-01,https://open.spotify.com/track/0hgTkEDY9oIG5DPKN39KHP,"['desi pop', 'filmi', 'modern bollywood']",0.0408,0.704,231327,0.952,0,0,0.335,-2.331,0,0.0333,106.99,4,0.902
"Uden Jab Jab Zulfen Teri, Pt. 2",Mohammed Rafi,Naya Daur (Original Motion Picture Soundtrack),3NdLZu4p13hrldQeW8MfYq,https://p.scdn.co/mp3-preview/c2363cf6e407dfa35f27dcf4970475fd61206538?cid=20390ab532e3448ea3f81b92357edf65,26,1957-12-01,https://open.spotify.com/track/3NdLZu4p13hrldQeW8MfYq,"['classic bollywood', 'filmi']",0.479,0.521,295926,0.714,0.000641,6,0.225,-7.658,1,0.103,134.991,4,0.96
"Mehndi Laga Ke Rakhana (From ""Dilwale Dulhania Le Jayenge"") - Remix",Lata Mangeshkar,"Mehndi Laga Ke Rakhana (From ""Dilwale Dulhania Le Jayenge"") [Remix]",5FMbxd3YLlNsBKpVvDCYQv,https://p.scdn.co/mp3-preview/4d7206950f0f5c2aeda5ed99b0367d3d8696734e?cid=20390ab532e3448ea3f81b92357edf65,2,2023-05-23,https://open.spotify.com/track/5FMbxd3YLlNsBKpVvDCYQv,"['classic bollywood', 'filmi', 'lata']",0.0187,0.671,160615,0.952,0.000148,5,0.286,-7.739,0,0.0517,100.009,4,0.187
Udte Badal Se Poochho,Alka Yagnik,Sangraam (Original Motion Picture Soundtrack),0spaRQ2W7KhhmP3xrw2AMg,https://p.scdn.co/mp3-preview/206b3a8a67bf91528e950f58a9e45d3dd63dc0c3?cid=20390ab532e3448ea3f81b92357edf65,40,1993-02-13,https://open.spotify.com/track/0spaRQ2W7KhhmP3xrw2AMg,"['filmi', 'hare krishna', 'modern bollywood']",0.574,0.498,343133,0.809,0.0165,6,0.143,-8.327,0,0.0486,89.484,4,0.897
UFFF,Kevin Roldan,UFFF,1QX030xITUJlE8yPKRnQHP,https://p.scdn.co/mp3-preview/0f6dc7dc316d5fec1183ed6dda8d3fb9d1f6f623?cid=20390ab532e3448ea3f81b92357edf65,64,2023-04-07,https://open.spotify.com/track/1QX030xITUJlE8yPKRnQHP,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.223,0.742,254427,0.685,0,8,0.42,-5.922,1,0.138,83.957,4,0.754
Uff Teri Adaa,Shankar Mahadevan,Karthik Calling Karthik,0og9wKFGgFFNQnrBe7eisG,https://p.scdn.co/mp3-preview/d96a3422898aa7224b216bc68019d8c7bac7022a?cid=20390ab532e3448ea3f81b92357edf65,69,2010-01-18,https://open.spotify.com/track/0og9wKFGgFFNQnrBe7eisG,['filmi'],0.00536,0.647,304089,0.792,5.82e-05,2,0.054,-9.815,1,0.0373,132.032,4,0.306
I Like You (A Happier Song) (with Doja Cat),Post Malone,Twelve Carat Toothache,0prbvDtiY8FrZKEj8LF4Rs,https://p.scdn.co/mp3-preview/a1d65594870a3ad0bb6b1505ff3a3475d868e202?cid=20390ab532e3448ea3f81b92357edf65,66,2022-06-03,https://open.spotify.com/track/0prbvDtiY8FrZKEj8LF4Rs,"['dfw rap', 'melodic rap', 'pop', 'rap']",0.106,0.736,192841,0.681,0,5,0.12,-6.063,1,0.0745,100.924,4,0.481
